timestamp,open,high,low,close,volume
2026-01-06 00:00:00.000000000,4450.7,4451.5,4446.9,4448.7,497
2026-01-06 00:01:00.000000000,4448.7,4449.6,4446.5,4447.5,421
2026-01-06 00:02:00.000000000,4447.8,4449.6,4447.3,4448.1,259
2026-01-06 00:03:00.000000000,4448.3,4449.2,4447.5,4449.2,268
2026-01-06 00:04:00.000000000,4449.0,4450.8,4448.1,4450.7,196
2026-01-06 00:05:00.000000000,4450.7,4450.9,4447.2,4447.8,225
2026-01-06 00:06:00.000000000,4447.5,4449.5,4447.5,4448.8,116
2026-01-06 00:07:00.000000000,4448.6,4450.3,4448.6,4449.4,127
2026-01-06 00:08:00.000000000,4449.4,4451.8,4448.7,4450.9,253
2026-01-06 00:09:00.000000000,4450.8,4452.1,4449.2,4449.2,237
2026-01-06 00:10:00.000000000,4449.2,4449.5,4448.1,4448.6,197
2026-01-06 00:11:00.000000000,4448.4,4450.3,4448.0,4449.5,129
2026-01-06 00:12:00.000000000,4449.6,4450.1,4448.5,4449.0,135
2026-01-06 00:13:00.000000000,4448.9,4450.7,4448.8,4450.7,99
2026-01-06 00:14:00.000000000,4450.6,4451.5,4450.3,4450.8,183
2026-01-06 00:15:00.000000000,4451.0,4452.7,4450.7,4452.4,275
2026-01-06 00:16:00.000000000,4452.4,4452.6,4450.0,4451.1,231
2026-01-06 00:17:00.000000000,4451.0,4453.0,4449.8,4452.4,218
2026-01-06 00:18:00.000000000,4452.6,4453.0,4452.0,4452.7,159
2026-01-06 00:19:00.000000000,4452.7,4453.0,4451.7,4451.8,177
2026-01-06 00:20:00.000000000,4452.0,4452.3,4450.4,4450.7,294
2026-01-06 00:21:00.000000000,4450.7,4452.5,4450.5,4452.3,124
2026-01-06 00:22:00.000000000,4452.4,4452.8,4451.5,4452.0,110
2026-01-06 00:23:00.000000000,4451.9,4452.0,4450.2,4450.5,153
2026-01-06 00:24:00.000000000,4450.2,4451.9,4450.2,4451.5,141
2026-01-06 00:25:00.000000000,4451.7,4451.7,4449.9,4450.4,217
2026-01-06 00:26:00.000000000,4450.4,4451.7,4450.4,4451.4,105
2026-01-06 00:27:00.000000000,4451.5,4451.5,4450.9,4450.9,85
2026-01-06 00:28:00.000000000,4451.2,4451.6,4450.7,4450.7,55
2026-01-06 00:29:00.000000000,4450.7,4451.9,4450.6,4451.4,110
2026-01-06 00:30:00.000000000,4451.4,4454.1,4451.2,4453.8,424
2026-01-06 00:31:00.000000000,4453.7,4455.7,4452.9,4453.0,566
2026-01-06 00:32:00.000000000,4453.2,4454.4,4448.6,4448.6,630
2026-01-06 00:33:00.000000000,4448.8,4449.9,4448.2,4448.8,333
2026-01-06 00:34:00.000000000,4449.1,4449.3,4446.7,4447.0,341
2026-01-06 00:35:00.000000000,4447.2,4447.9,4443.5,4446.7,1009
2026-01-06 00:36:00.000000000,4446.8,4448.3,4446.2,4446.8,339
2026-01-06 00:37:00.000000000,4446.7,4447.7,4446.0,4447.0,161
2026-01-06 00:38:00.000000000,4447.0,4447.1,4445.4,4445.7,255
2026-01-06 00:39:00.000000000,4445.6,4446.4,4445.0,4445.5,216
2026-01-06 00:40:00.000000000,4445.4,4445.6,4440.9,4443.4,1063
2026-01-06 00:41:00.000000000,4443.7,4445.5,4443.4,4444.0,492
2026-01-06 00:42:00.000000000,4443.9,4446.3,4443.6,4446.1,372
2026-01-06 00:43:00.000000000,4446.0,4447.6,4445.7,4447.0,367
2026-01-06 00:44:00.000000000,4446.6,4447.7,4445.9,4447.4,156
2026-01-06 00:45:00.000000000,4447.5,4448.7,4447.3,4447.9,231
2026-01-06 00:46:00.000000000,4448.0,4448.7,4447.8,4448.5,165
2026-01-06 00:47:00.000000000,4448.4,4448.8,4447.8,4448.6,87
2026-01-06 00:48:00.000000000,4448.5,4449.2,4448.3,4448.5,142
2026-01-06 00:49:00.000000000,4448.6,4448.6,4446.9,4447.3,224
2026-01-06 00:50:00.000000000,4447.2,4448.0,4446.5,4447.0,171
2026-01-06 00:51:00.000000000,4446.9,4447.2,4445.9,4445.9,115
2026-01-06 00:52:00.000000000,4446.0,4446.7,4445.7,4446.3,161
2026-01-06 00:53:00.000000000,4446.2,4446.5,4445.3,4445.7,191
2026-01-06 00:54:00.000000000,4445.8,4446.4,4445.4,4446.4,121
2026-01-06 00:55:00.000000000,4446.4,4447.6,4446.3,4447.4,172
2026-01-06 00:56:00.000000000,4447.5,4449.0,4447.3,4448.8,198
2026-01-06 00:57:00.000000000,4448.7,4449.1,4447.3,4447.7,253
2026-01-06 00:58:00.000000000,4447.5,4448.0,4446.9,4447.7,109
2026-01-06 00:59:00.000000000,4447.7,4447.7,4446.1,4447.3,190
2026-01-06 01:00:00.000000000,4447.3,4451.2,4446.4,4447.3,1049
2026-01-06 01:01:00.000000000,4447.9,4449.0,4445.7,4448.7,452
2026-01-06 01:02:00.000000000,4448.7,4448.9,4441.3,4441.6,948
2026-01-06 01:03:00.000000000,4441.5,4445.4,4437.5,4444.7,1703
2026-01-06 01:04:00.000000000,4445.1,4446.0,4444.0,4444.5,511
2026-01-06 01:05:00.000000000,4444.4,4446.2,4442.2,4444.4,513
2026-01-06 01:06:00.000000000,4444.3,4447.7,4442.7,4446.6,520
2026-01-06 01:07:00.000000000,4446.8,4448.8,4445.9,4448.3,564
2026-01-06 01:08:00.000000000,4448.4,4449.4,4447.0,4447.0,336
2026-01-06 01:09:00.000000000,4447.1,4449.9,4446.5,4446.5,367
2026-01-06 01:10:00.000000000,4446.7,4452.5,4446.2,4450.7,787
2026-01-06 01:11:00.000000000,4450.5,4451.7,4448.7,4450.1,500
2026-01-06 01:12:00.000000000,4450.1,4451.5,4449.4,4450.7,251
2026-01-06 01:13:00.000000000,4450.8,4452.3,4448.8,4449.8,448
2026-01-06 01:14:00.000000000,4450.1,4452.9,4450.1,4452.2,320
2026-01-06 01:15:00.000000000,4452.3,4454.8,4451.3,4454.0,670
2026-01-06 01:16:00.000000000,4453.8,4453.8,4451.9,4452.8,293
2026-01-06 01:17:00.000000000,4452.7,4453.9,4450.4,4451.5,330
2026-01-06 01:18:00.000000000,4451.4,4452.5,4449.9,4450.6,394
2026-01-06 01:19:00.000000000,4450.6,4451.9,4450.4,4451.3,245
2026-01-06 01:20:00.000000000,4451.3,4453.4,4450.5,4452.9,315
2026-01-06 01:21:00.000000000,4453.0,4453.2,4449.3,4449.7,418
2026-01-06 01:22:00.000000000,4449.7,4450.4,4447.7,4449.0,411
2026-01-06 01:23:00.000000000,4449.3,4450.4,4446.9,4447.2,354
2026-01-06 01:24:00.000000000,4447.3,4447.7,4445.5,4446.3,362
2026-01-06 01:25:00.000000000,4446.0,4446.4,4444.5,4446.1,445
2026-01-06 01:26:00.000000000,4445.8,4446.9,4444.1,4445.6,444
2026-01-06 01:27:00.000000000,4445.8,4446.8,4444.3,4445.9,303
2026-01-06 01:28:00.000000000,4445.7,4447.3,4444.2,4447.0,330
2026-01-06 01:29:00.000000000,4446.9,4447.1,4444.6,4445.2,198
2026-01-06 01:30:00.000000000,4445.5,4446.7,4443.6,4445.8,337
2026-01-06 01:31:00.000000000,4446.0,4446.0,4443.4,4444.7,241
2026-01-06 01:32:00.000000000,4444.7,4446.0,4443.2,4443.6,284
2026-01-06 01:33:00.000000000,4443.6,4444.4,4442.6,4443.4,263
2026-01-06 01:34:00.000000000,4443.2,4446.7,4442.7,4446.3,337
2026-01-06 01:35:00.000000000,4446.2,4447.2,4444.2,4446.5,364
2026-01-06 01:36:00.000000000,4446.6,4448.3,4445.8,4448.2,224
2026-01-06 01:37:00.000000000,4448.1,4449.9,4447.9,4449.5,379
2026-01-06 01:38:00.000000000,4449.7,4450.0,4448.5,4449.5,298
2026-01-06 01:39:00.000000000,4449.2,4450.5,4448.9,4450.2,213
2026-01-06 01:40:00.000000000,4450.1,4451.2,4449.5,4450.3,256
2026-01-06 01:41:00.000000000,4450.4,4453.2,4450.0,4453.2,585
2026-01-06 01:42:00.000000000,4453.3,4453.5,4450.8,4451.6,388
2026-01-06 01:43:00.000000000,4451.4,4451.4,4450.3,4450.9,263
2026-01-06 01:44:00.000000000,4450.7,4451.2,4448.9,4449.1,266
2026-01-06 01:45:00.000000000,4449.4,4451.0,4448.2,4450.5,324
2026-01-06 01:46:00.000000000,4450.6,4451.6,4449.8,4450.0,162
2026-01-06 01:47:00.000000000,4449.8,4451.4,4449.8,4451.1,97
2026-01-06 01:48:00.000000000,4451.1,4452.7,4451.1,4451.8,222
2026-01-06 01:49:00.000000000,4451.5,4451.5,4450.0,4450.4,190
2026-01-06 01:50:00.000000000,4450.1,4451.7,4449.2,4451.4,273
2026-01-06 01:51:00.000000000,4451.3,4453.6,4450.8,4453.2,368
2026-01-06 01:52:00.000000000,4453.4,4454.0,4452.6,4453.8,274
2026-01-06 01:53:00.000000000,4453.9,4456.6,4453.9,4455.7,788
2026-01-06 01:54:00.000000000,4455.8,4458.4,4455.8,4457.6,554
2026-01-06 01:55:00.000000000,4457.7,4458.6,4457.1,4458.6,350
2026-01-06 01:56:00.000000000,4458.7,4461.0,4457.6,4460.5,616
2026-01-06 01:57:00.000000000,4460.3,4461.3,4459.4,4460.8,490
2026-01-06 01:58:00.000000000,4461.0,4462.0,4460.4,4461.6,408
2026-01-06 01:59:00.000000000,4462.0,4462.0,4459.7,4460.4,394
2026-01-06 02:00:00.000000000,4460.2,4461.8,4458.2,4459.4,636
2026-01-06 02:01:00.000000000,4459.4,4462.4,4459.1,4462.4,526
2026-01-06 02:02:00.000000000,4462.3,4464.6,4462.1,4463.1,591
2026-01-06 02:03:00.000000000,4463.3,4464.8,4461.6,4464.8,440
2026-01-06 02:04:00.000000000,4464.8,4465.0,4461.6,4462.3,354
2026-01-06 02:05:00.000000000,4462.4,4463.4,4460.7,4461.8,474
2026-01-06 02:06:00.000000000,4461.9,4464.0,4460.8,4462.7,498
2026-01-06 02:07:00.000000000,4462.8,4463.8,4461.2,4463.7,357
2026-01-06 02:08:00.000000000,4463.9,4465.2,4463.5,4464.6,464
2026-01-06 02:09:00.000000000,4464.9,4467.3,4464.9,4466.9,694
2026-01-06 02:10:00.000000000,4466.8,4468.8,4466.6,4468.6,620
2026-01-06 02:11:00.000000000,4468.5,4469.2,4466.9,4467.6,537
2026-01-06 02:12:00.000000000,4467.5,4469.3,4466.0,4468.0,599
2026-01-06 02:13:00.000000000,4468.0,4470.3,4467.6,4469.1,587
2026-01-06 02:14:00.000000000,4469.0,4469.8,4468.8,4469.1,376
2026-01-06 02:15:00.000000000,4469.2,4469.4,4467.2,4467.6,377
2026-01-06 02:16:00.000000000,4467.5,4468.3,4467.0,4467.4,294
2026-01-06 02:17:00.000000000,4467.3,4468.7,4466.3,4468.4,413
2026-01-06 02:18:00.000000000,4468.4,4468.4,4466.7,4467.3,184
2026-01-06 02:19:00.000000000,4467.5,4468.5,4466.3,4468.1,214
2026-01-06 02:20:00.000000000,4468.0,4469.4,4467.0,4467.4,332
2026-01-06 02:21:00.000000000,4467.5,4470.2,4467.4,4469.2,369
2026-01-06 02:22:00.000000000,4469.0,4470.6,4468.6,4469.6,387
2026-01-06 02:23:00.000000000,4469.3,4470.1,4469.0,4469.5,193
2026-01-06 02:24:00.000000000,4469.3,4470.2,4468.8,4469.9,158
2026-01-06 02:25:00.000000000,4469.9,4470.3,4469.1,4469.5,248
2026-01-06 02:26:00.000000000,4469.5,4469.6,4467.8,4468.0,222
2026-01-06 02:27:00.000000000,4467.8,4471.0,4467.8,4470.9,305
2026-01-06 02:28:00.000000000,4471.0,4471.3,4469.7,4470.7,438
2026-01-06 02:29:00.000000000,4470.8,4470.8,4470.0,4470.6,178
2026-01-06 02:30:00.000000000,4470.5,4472.0,4469.9,4470.8,657
2026-01-06 02:31:00.000000000,4470.8,4470.9,4470.0,4470.5,264
2026-01-06 02:32:00.000000000,4470.6,4470.9,4468.3,4469.5,430
2026-01-06 02:33:00.000000000,4469.3,4469.5,4467.5,4467.7,390
2026-01-06 02:34:00.000000000,4467.9,4470.4,4467.9,4469.3,353
2026-01-06 02:35:00.000000000,4469.5,4470.3,4468.6,4468.7,275
2026-01-06 02:36:00.000000000,4469.0,4470.6,4467.9,4469.3,258
2026-01-06 02:37:00.000000000,4469.3,4469.4,4466.8,4467.1,309
2026-01-06 02:38:00.000000000,4467.0,4467.2,4465.6,4466.1,681
2026-01-06 02:39:00.000000000,4466.2,4466.3,4462.8,4462.8,611
2026-01-06 02:40:00.000000000,4462.8,4462.9,4460.8,4461.4,862
2026-01-06 02:41:00.000000000,4461.4,4461.5,4458.9,4460.1,897
2026-01-06 02:42:00.000000000,4460.3,4463.7,4459.3,4463.7,761
2026-01-06 02:43:00.000000000,4463.8,4464.2,4463.0,4463.1,314
2026-01-06 02:44:00.000000000,4463.2,4464.0,4462.6,4464.0,275
2026-01-06 02:45:00.000000000,4463.8,4466.5,4463.5,4466.2,660
2026-01-06 02:46:00.000000000,4466.2,4466.6,4464.7,4466.1,358
2026-01-06 02:47:00.000000000,4466.3,4466.6,4464.9,4466.5,252
2026-01-06 02:48:00.000000000,4466.5,4467.8,4465.3,4467.6,358
2026-01-06 02:49:00.000000000,4467.4,4468.0,4466.3,4466.5,319
2026-01-06 02:50:00.000000000,4466.3,4466.6,4464.6,4464.7,318
2026-01-06 02:51:00.000000000,4464.8,4464.8,4463.7,4464.1,226
2026-01-06 02:52:00.000000000,4464.3,4465.0,4463.2,4463.4,244
2026-01-06 02:53:00.000000000,4463.7,4464.7,4463.0,4464.6,236
2026-01-06 02:54:00.000000000,4464.4,4465.6,4463.8,4464.8,204
2026-01-06 02:55:00.000000000,4465.0,4465.1,4462.7,4463.8,311
2026-01-06 02:56:00.000000000,4463.7,4465.8,4463.7,4465.5,343
2026-01-06 02:57:00.000000000,4465.6,4465.6,4461.3,4464.0,408
2026-01-06 02:58:00.000000000,4464.1,4464.9,4463.9,4464.4,192
2026-01-06 02:59:00.000000000,4464.4,4465.4,4464.4,4464.9,144
2026-01-06 03:00:00.000000000,4464.9,4466.9,4464.8,4466.2,284
2026-01-06 03:01:00.000000000,4466.3,4467.5,4464.6,4464.9,314
2026-01-06 03:02:00.000000000,4464.6,4465.8,4464.0,4465.0,212
2026-01-06 03:03:00.000000000,4465.2,4467.2,4465.2,4466.0,301
2026-01-06 03:04:00.000000000,4466.2,4466.9,4465.5,4466.6,206
2026-01-06 03:05:00.000000000,4466.6,4466.7,4465.7,4466.5,154
2026-01-06 03:06:00.000000000,4466.3,4466.8,4464.8,4465.7,240
2026-01-06 03:07:00.000000000,4465.7,4467.2,4464.9,4466.6,187
2026-01-06 03:08:00.000000000,4466.8,4467.5,4466.5,4467.0,151
2026-01-06 03:09:00.000000000,4466.9,4468.7,4466.7,4468.7,336
2026-01-06 03:10:00.000000000,4468.7,4469.9,4468.4,4469.5,311
2026-01-06 03:11:00.000000000,4469.5,4469.7,4468.5,4469.5,198
2026-01-06 03:12:00.000000000,4469.7,4475.9,4469.3,4475.4,1675
2026-01-06 03:13:00.000000000,4475.6,4475.7,4473.3,4473.7,582
2026-01-06 03:14:00.000000000,4473.7,4474.6,4472.7,4473.0,405
2026-01-06 03:15:00.000000000,4472.7,4475.4,4472.7,4474.5,616
2026-01-06 03:16:00.000000000,4474.7,4475.6,4472.6,4475.3,719
2026-01-06 03:17:00.000000000,4475.2,4476.3,4475.1,4475.5,385
2026-01-06 03:18:00.000000000,4475.5,4478.0,4475.1,4475.5,638
2026-01-06 03:19:00.000000000,4475.5,4477.1,4475.5,4475.7,380
2026-01-06 03:20:00.000000000,4475.7,4475.8,4474.3,4474.7,379
2026-01-06 03:21:00.000000000,4474.4,4474.6,4472.8,4473.1,397
2026-01-06 03:22:00.000000000,4473.2,4475.7,4473.2,4475.4,416
2026-01-06 03:23:00.000000000,4475.4,4476.5,4474.9,4476.2,354
2026-01-06 03:24:00.000000000,4476.2,4479.0,4475.9,4478.2,534
2026-01-06 03:25:00.000000000,4478.2,4478.4,4476.4,4476.5,272
2026-01-06 03:26:00.000000000,4476.4,4477.4,4475.4,4476.3,312
2026-01-06 03:27:00.000000000,4476.1,4476.3,4475.4,4475.4,166
2026-01-06 03:28:00.000000000,4475.6,4476.2,4474.6,4475.1,206
2026-01-06 03:29:00.000000000,4474.9,4475.8,4474.1,4474.3,305
2026-01-06 03:30:00.000000000,4474.4,4475.0,4473.7,4475.0,232
2026-01-06 03:31:00.000000000,4475.0,4475.6,4474.4,4474.5,171
2026-01-06 03:32:00.000000000,4474.4,4475.6,4474.1,4475.6,120
2026-01-06 03:33:00.000000000,4475.6,4476.0,4474.8,4474.8,149
2026-01-06 03:34:00.000000000,4474.9,4475.9,4474.9,4475.3,88
2026-01-06 03:35:00.000000000,4475.3,4476.7,4475.2,4475.3,116
2026-01-06 03:36:00.000000000,4475.6,4476.0,4475.1,4475.3,120
2026-01-06 03:37:00.000000000,4475.4,4475.6,4475.1,4475.4,72
2026-01-06 03:38:00.000000000,4475.6,4476.1,4475.6,4475.6,77
2026-01-06 03:39:00.000000000,4475.5,4478.3,4475.5,4477.7,234
2026-01-06 03:40:00.000000000,4477.9,4478.1,4476.7,4476.8,211
2026-01-06 03:41:00.000000000,4476.8,4477.8,4476.3,4476.4,137
2026-01-06 03:42:00.000000000,4476.4,4476.5,4475.3,4475.7,182
2026-01-06 03:43:00.000000000,4475.8,4476.7,4475.3,4476.4,94
2026-01-06 03:44:00.000000000,4476.3,4476.8,4475.9,4476.6,75
2026-01-06 03:45:00.000000000,4476.8,4477.2,4476.1,4477.1,135
2026-01-06 03:46:00.000000000,4477.0,4478.2,4476.9,4477.0,316
2026-01-06 03:47:00.000000000,4476.9,4477.4,4476.4,4477.2,135
2026-01-06 03:48:00.000000000,4477.3,4477.4,4476.6,4477.2,54
2026-01-06 03:49:00.000000000,4477.2,4477.2,4476.2,4476.5,112
2026-01-06 03:50:00.000000000,4476.4,4476.6,4475.0,4476.0,267
2026-01-06 03:51:00.000000000,4476.2,4477.3,4476.0,4476.6,198
2026-01-06 03:52:00.000000000,4476.7,4477.5,4476.4,4477.0,115
2026-01-06 03:53:00.000000000,4477.3,4477.8,4477.1,4477.8,103
2026-01-06 03:54:00.000000000,4477.6,4478.0,4477.2,4477.5,121
2026-01-06 03:55:00.000000000,4477.3,4478.9,4476.9,4478.5,259
2026-01-06 03:56:00.000000000,4478.6,4478.9,4477.7,4478.1,143
2026-01-06 03:57:00.000000000,4477.9,4478.2,4477.4,4477.7,140
2026-01-06 03:58:00.000000000,4477.8,4478.1,4477.1,4477.9,96
2026-01-06 03:59:00.000000000,4478.0,4478.5,4477.6,4478.3,77
2026-01-06 04:00:00.000000000,4478.3,4478.4,4476.1,4476.7,242
2026-01-06 04:01:00.000000000,4477.0,4477.6,4476.6,4477.0,102
2026-01-06 04:02:00.000000000,4477.0,4477.0,4476.0,4476.2,186
2026-01-06 04:03:00.000000000,4476.2,4477.3,4475.8,4477.3,181
2026-01-06 04:04:00.000000000,4477.2,4477.6,4476.7,4477.0,119
2026-01-06 04:05:00.000000000,4477.1,4477.1,4476.5,4476.7,59
2026-01-06 04:06:00.000000000,4476.9,4477.0,4475.6,4475.7,114
2026-01-06 04:07:00.000000000,4475.7,4476.6,4475.4,4476.4,130
2026-01-06 04:08:00.000000000,4476.3,4477.0,4475.8,4476.6,79
2026-01-06 04:09:00.000000000,4476.7,4476.8,4475.8,4476.2,74
2026-01-06 04:10:00.000000000,4476.3,4477.4,4476.2,4477.3,135
