timestamp,open,high,low,close,volume
2024-07-21 22:00:00.000000000,2403.7,2406.5,2402.6,2405.5,260
2024-07-21 22:01:00.000000000,2405.5,2406.0,2403.5,2405.8,85
2024-07-21 22:02:00.000000000,2405.9,2406.0,2404.4,2404.6,66
2024-07-21 22:03:00.000000000,2404.6,2405.1,2404.2,2404.8,35
2024-07-21 22:04:00.000000000,2404.7,2405.3,2404.6,2404.9,27
2024-07-21 22:05:00.000000000,2405.3,2405.4,2404.6,2404.8,75
2024-07-21 22:06:00.000000000,2404.8,2405.2,2404.1,2404.2,41
2024-07-21 22:07:00.000000000,2404.1,2404.2,2404.0,2404.0,21
2024-07-21 22:08:00.000000000,2404.3,2405.0,2404.1,2405.0,8
2024-07-21 22:09:00.000000000,2405.0,2405.5,2404.7,2405.0,24
2024-07-21 22:10:00.000000000,2405.0,2405.5,2404.9,2405.5,25
2024-07-21 22:11:00.000000000,2405.2,2405.6,2405.2,2405.2,14
2024-07-21 22:12:00.000000000,2405.4,2406.2,2405.2,2406.2,28
2024-07-21 22:13:00.000000000,2406.0,2406.4,2406.0,2406.4,23
2024-07-21 22:14:00.000000000,2406.5,2406.9,2406.1,2406.7,32
2024-07-21 22:15:00.000000000,2406.6,2406.8,2406.3,2406.7,59
2024-07-21 22:16:00.000000000,2406.8,2406.9,2406.7,2406.9,23
2024-07-21 22:17:00.000000000,2406.7,2407.0,2406.6,2407.0,11
2024-07-21 22:18:00.000000000,2407.0,2407.4,2406.7,2407.2,74
2024-07-21 22:19:00.000000000,2407.2,2408.3,2407.2,2408.2,65
2024-07-21 22:20:00.000000000,2407.9,2408.7,2407.9,2408.6,59
2024-07-21 22:21:00.000000000,2408.4,2408.7,2408.2,2408.7,40
2024-07-21 22:22:00.000000000,2408.7,2409.1,2408.5,2409.1,48
2024-07-21 22:23:00.000000000,2409.0,2410.5,2408.9,2410.1,146
2024-07-21 22:24:00.000000000,2410.1,2411.9,2409.8,2410.9,215
2024-07-21 22:25:00.000000000,2410.7,2413.0,2409.7,2412.5,227
2024-07-21 22:26:00.000000000,2412.4,2412.5,2411.2,2412.0,110
2024-07-21 22:27:00.000000000,2411.8,2412.5,2411.6,2412.2,37
2024-07-21 22:28:00.000000000,2412.0,2412.3,2411.8,2412.0,29
2024-07-21 22:29:00.000000000,2412.0,2412.5,2411.8,2411.9,51
2024-07-21 22:30:00.000000000,2411.8,2412.3,2410.8,2412.0,120
2024-07-21 22:31:00.000000000,2412.0,2412.2,2410.9,2411.2,38
2024-07-21 22:32:00.000000000,2411.5,2411.6,2411.0,2411.3,24
2024-07-21 22:33:00.000000000,2411.3,2411.5,2410.8,2410.9,70
2024-07-21 22:34:00.000000000,2410.9,2411.2,2410.6,2410.9,31
2024-07-21 22:35:00.000000000,2410.7,2410.9,2410.4,2410.4,38
2024-07-21 22:36:00.000000000,2410.5,2410.8,2410.4,2410.7,38
2024-07-21 22:37:00.000000000,2410.6,2410.9,2410.6,2410.9,22
