timestamp,open,high,low,close,volume
2025-08-17 22:00:00,3381.9,3384.6,3381.3,3382.0,353.0
2025-08-17 22:05:00,3382.0,3382.9,3377.3,3378.9,1433.0
2025-08-17 22:10:00,3378.8,3379.1,3377.2,3378.1,697.0
2025-08-17 22:15:00,3378.2,3379.7,3377.6,3379.2,466.0
2025-08-17 22:20:00,3379.2,3379.9,3377.8,3379.1,370.0
2025-08-17 22:25:00,3378.9,3380.3,3378.6,3380.1,267.0
2025-08-17 22:30:00,3380.0,3380.3,3379.1,3379.5,232.0
2025-08-17 22:35:00,3379.1,3379.5,3378.6,3379.2,106.0
2025-08-17 22:40:00,3379.1,3379.7,3378.6,3379.7,99.0
2025-08-17 22:45:00,3379.7,3380.3,3379.5,3379.9,177.0
2025-08-17 22:50:00,3379.8,3380.2,3378.7,3379.1,168.0
2025-08-17 22:55:00,3379.1,3379.5,3378.7,3379.4,126.0
2025-08-17 23:00:00,3379.3,3379.8,3378.6,3378.7,169.0
2025-08-17 23:05:00,3378.7,3379.3,3377.5,3378.2,356.0
2025-08-17 23:10:00,3378.3,3378.5,3377.3,3378.0,295.0
2025-08-17 23:15:00,3377.8,3377.8,3374.1,3375.5,1497.0
2025-08-17 23:20:00,3375.4,3375.5,3368.2,3369.1,2349.0
2025-08-17 23:25:00,3369.3,3371.5,3368.0,3371.2,913.0
2025-08-17 23:30:00,3371.1,3374.6,3370.7,3374.2,885.0
2025-08-17 23:35:00,3374.2,3374.4,3372.7,3373.1,451.0
2025-08-17 23:40:00,3373.4,3374.0,3372.8,3373.6,218.0
2025-08-17 23:45:00,3373.5,3373.9,3372.6,3372.9,194.0
2025-08-17 23:50:00,3373.0,3373.1,3371.7,3372.1,444.0
2025-08-17 23:55:00,3372.0,3373.4,3371.4,3372.5,458.0
2025-08-18 00:00:00,3372.3,3372.4,3370.6,3371.8,353.0
