timestamp,open,high,low,close,volume
2024-03-24 22:00:00.000000000,2166.6,2167.6,2166.3,2166.6,135
2024-03-24 22:01:00.000000000,2166.5,2167.7,2166.5,2167.4,56
2024-03-24 22:02:00.000000000,2167.5,2167.9,2167.1,2167.1,47
2024-03-24 22:03:00.000000000,2166.9,2167.4,2166.7,2167.2,31
2024-03-24 22:04:00.000000000,2167.3,2167.5,2167.0,2167.5,24
2024-03-24 22:05:00.000000000,2167.4,2167.5,2167.1,2167.3,37
2024-03-24 22:06:00.000000000,2167.3,2167.3,2167.1,2167.3,19
2024-03-24 22:07:00.000000000,2167.4,2168.1,2167.4,2168.1,50
2024-03-24 22:08:00.000000000,2167.9,2168.7,2167.6,2168.7,46
2024-03-24 22:09:00.000000000,2168.7,2168.8,2168.5,2168.8,37
2024-03-24 22:10:00.000000000,2168.6,2168.8,2168.5,2168.6,28
2024-03-24 22:11:00.000000000,2168.5,2169.0,2168.5,2168.9,17
2024-03-24 22:12:00.000000000,2168.8,2168.9,2168.7,2168.8,19
2024-03-24 22:13:00.000000000,2168.8,2168.9,2168.6,2168.6,14
2024-03-24 22:14:00.000000000,2168.7,2169.0,2168.7,2169.0,11
2024-03-24 22:15:00.000000000,2168.8,2168.9,2168.7,2168.9,17
2024-03-24 22:16:00.000000000,2168.8,2168.8,2168.8,2168.8,7
2024-03-24 22:17:00.000000000,2168.7,2168.7,2168.6,2168.6,8
2024-03-24 22:18:00.000000000,2168.5,2168.5,2167.9,2167.9,34
2024-03-24 22:19:00.000000000,2168.0,2168.2,2167.9,2168.2,14
2024-03-24 22:20:00.000000000,2168.2,2168.2,2167.8,2167.9,9
2024-03-24 22:21:00.000000000,2168.0,2168.0,2168.0,2168.0,1
2024-03-24 22:22:00.000000000,2167.7,2167.7,2167.6,2167.7,8
2024-03-24 22:23:00.000000000,2167.5,2167.6,2167.3,2167.3,13
2024-03-24 22:24:00.000000000,2167.3,2167.5,2167.3,2167.3,8
2024-03-24 22:25:00.000000000,2167.5,2167.6,2167.3,2167.6,12
2024-03-24 22:26:00.000000000,2167.5,2167.5,2167.5,2167.5,5
2024-03-24 22:27:00.000000000,2167.5,2167.5,2167.4,2167.4,6
2024-03-24 22:28:00.000000000,2167.5,2167.5,2167.2,2167.2,13
2024-03-24 22:29:00.000000000,2167.1,2167.6,2167.1,2167.5,17
2024-03-24 22:30:00.000000000,2167.2,2167.2,2166.6,2166.9,53
2024-03-24 22:31:00.000000000,2166.8,2167.1,2166.7,2166.9,15
2024-03-24 22:32:00.000000000,2166.9,2166.9,2166.4,2166.6,48
2024-03-24 22:33:00.000000000,2166.8,2166.8,2166.2,2166.4,17
2024-03-24 22:34:00.000000000,2166.6,2166.6,2166.6,2166.6,1
2024-03-24 22:35:00.000000000,2166.3,2166.5,2166.2,2166.5,26
2024-03-24 22:36:00.000000000,2166.6,2167.1,2166.6,2167.0,22
2024-03-24 22:37:00.000000000,2166.9,2167.1,2166.5,2167.1,26
2024-03-24 22:38:00.000000000,2167.0,2167.3,2166.9,2167.2,52
2024-03-24 22:39:00.000000000,2167.1,2167.2,2167.0,2167.0,11
2024-03-24 22:40:00.000000000,2167.0,2167.1,2166.8,2166.8,15
2024-03-24 22:41:00.000000000,2167.1,2167.1,2167.1,2167.1,1
2024-03-24 22:42:00.000000000,2167.1,2167.1,2166.9,2167.0,19
2024-03-24 22:43:00.000000000,2167.0,2167.2,2167.0,2167.2,30
2024-03-24 22:44:00.000000000,2167.2,2167.2,2166.9,2166.9,9
2024-03-24 22:45:00.000000000,2166.7,2166.9,2166.6,2166.8,13
2024-03-24 22:46:00.000000000,2167.1,2167.3,2167.1,2167.3,10
2024-03-24 22:47:00.000000000,2167.4,2167.6,2167.4,2167.6,21
2024-03-24 22:48:00.000000000,2167.3,2167.3,2166.9,2166.9,17
2024-03-24 22:49:00.000000000,2167.1,2167.1,2167.0,2167.1,7
2024-03-24 22:50:00.000000000,2166.9,2166.9,2166.9,2166.9,1
2024-03-24 22:51:00.000000000,2167.0,2167.0,2166.8,2167.0,23
2024-03-24 22:52:00.000000000,2166.8,2166.8,2166.6,2166.7,9
2024-03-24 22:53:00.000000000,2166.7,2166.8,2166.7,2166.8,5
2024-03-24 22:54:00.000000000,2167.0,2167.3,2167.0,2167.2,25
2024-03-24 22:55:00.000000000,2167.2,2167.8,2167.2,2167.5,24
2024-03-24 22:56:00.000000000,2167.5,2168.0,2167.5,2167.9,15
2024-03-24 22:57:00.000000000,2167.9,2168.1,2167.9,2168.1,20
2024-03-24 22:58:00.000000000,2167.9,2168.1,2167.9,2167.9,7
2024-03-24 22:59:00.000000000,2168.0,2168.0,2167.8,2167.9,8
2024-03-24 23:00:00.000000000,2167.6,2167.6,2167.2,2167.3,47
2024-03-24 23:01:00.000000000,2167.1,2167.5,2167.1,2167.5,7
